Aggrigator_id,Category_Code,Channel,Entity_Id,Key
,171600,POS,DARBAR TRADERS,DARBAR TRADERS
,171600,POS,DIGITAL COMPUTERS,DIGITAL COMPU SYSTEMS
,171600,POS,DIGITAL COMPUTERS,DIGITAL COMPUTERS
,171600,POS,ELECTRO MART STORE,ELECTRO MART STORES
,171600,POS,ELECTRO MART STORE,ELECTRO MART STORE
,171600,POS,EP ELECTRONIC,EP ELECTRONIC PARADISE
,171600,POS,EP ELECTRONIC,EP ELECTRONIC
,171600,POS,GNG ELECTRONICS,GNGELECTRONICS BILLDES
,171600,POS,GNG ELECTRONICS,GNG ELECTRONICS
,171600,POS,GOEL STORE,GOEL STORE
,171600,POS,GUPTA ULTRA SOUND,GUPTA ULTRA SOUND
,171600,POS,IWORLD BUSINESS SOLUTIONS,IWORLD BUSINESS SOLUTI
,171600,POS,IWORLD BUSINESS SOLUTIONS,IWORLD BUSINESS SOLUTIONS
,171600,POS,IZENICA,IZENICA
,171600,POS,JAY NAKODA ELECTRONICS,JAY NAKODA ELECTICS
,171600,POS,JAY NAKODA ELECTRONICS,JAY NAKODA ELECTRONICS
,171600,POS,JIV BANGALORE CENTRAL 3,CENTRAL JIV
,171600,POS,JIV BANGALORE CENTRAL 3,JIV BANGALORE CENTRAL 3
,171600,POS,JUMBO ELECTRONICS,JUMBO ELECTRONICS
,171600,POS,KAYDEE AUDIO VISIONS PVT LTD,KAY DEE AUDIO VISIONS
,171600,POS,KAYDEE AUDIO VISIONS PVT LTD,KAYDEE AUDIO VISIONS
,171600,POS,KBM ELECTRONICS,KBM ELECTRONICS
,171600,POS,KHOSLA ELECTRONICS,KHOSLA ELECTRONICS
,171600,POS,KINGS ELECTRONICS PVT LTD,KINGS ELECTRONICS
,171600,POS,KUMAR ELECTRIC,KUMAR ELECTRIC COR
,171600,POS,KUMAR ELECTRIC,KUMAR ELECTRIC
,171600,POS,LAXMI ELECTRONICS,LAXMI ELECTRONICS
,171600,POS,MAC,MAC RETAIL FORMAT
,171600,POS,MAC,MAC
,171600,POS,MADHYA GUJARAT VIJ COMPANY LIMITED,MADHYA GUJARAT VIJ ELE
,171600,POS,MADHYA GUJARAT VIJ COMPANY LIMITED,MADHYA GUJARAT VIJ
,171600,POS,MAHARASHTRA ELECTRONICS,MAHARASHTRA ELECTRONIC
,171600,POS,MAHARASHTRA ELECTRONICS,MAHARASHTRA ELECTRONICS
,171600,POS,MANAAL ELECTRONICS,MANAAL ELECTRONICS
,171600,POS,MERCY ELECTRONICS,MERCY ELECTRONICS
,171600,POS,MOBILE PLANET,MOBILE PLANET
,171600,POS,MOBILE POINT,MOBILE POINT
,171600,POS,MOBILE STORE,MOBILE STORE
,171600,POS,MOBILE STUDIO,MOBILE STUDIO
,171600,POS,MOUSER ELECTRONICS,MOUSER ELECTRONICS
,171600,POS,MUTUAL LINK COMMUNICATION,MUTUAL LINK COMMUNICAT
,171600,POS,MUTUAL LINK COMMUNICATION,MUTUAL LINK COMMUNICATION
,171600,POS,MYDIAL DIGITAL LED,MYDIAL DIGITAL LED AD
,171600,POS,MYDIAL DIGITAL LED,MYDIAL DIGITAL LED
,171600,POS,NEW BERCO ELECTRONICS,NEW BERCO ELECTRONICS
,171600,POS,NEW PANKAJ ELECTRONICS,NEW PANKAJ ELECTRONICS
,171600,POS,NYASA ENTERPRISE,NYASA ENTERPRISE
,171600,POS,OCTAVE ONE PLUS,OCTAVE ONE PLUS
,171600,POS,OMEGA COMPUTRONIX,OMEGA COMPUTRONIX
,171600,POS,ONE PLUS STORE,ONE PLUS
,171600,POS,ONE PLUS STORE,PAY ONEPLUSSTORE
,171600,POS,ONE PLUS STORE,ONE PLUS STORE
,171600,POS,PAI INTERNATIONAL,PAI INTERNATIONAL
,171600,POS,PARK NETWORK PVT LTD,PARK NETWORK
,171600,POS,PAUL DIAMOND ELECTRONICS,PAUL DIAMOND ELECT
,171600,POS,PAUL DIAMOND ELECTRONICS,PAUL DIAMOND ELECTRONICS
,171600,POS,PHONESTORE,PHONE STORE
,171600,POS,POORVIKA MOBILES,POORVIKA MOBILES
,171600,POS,PRAKASH TRADERS,PRAKASH TRADERS
,171600,POS,PRASAD CELL POINT,PRASAD CELL POINT
,171600,POS,RAHUL ELECTRONICS,RAHUL ELECTRONICS
,171600,POS,RAJ ELECTRONICS,RAJ ELECTRONICS
,171600,POS,RAMA WATCH BOUTIQUE,RAMA WATCH BOUTIQUE
,171600,POS,RATHNA COOLS PVT LTD,RATHNA COOLS
,171600,POS,RATHNA FAN HOUSE,RATHNA FAN HOUSE
,171600,POS,RELIANCE DIGITAL,RELIANCEDIGITAL
,171600,POS,RELIANCE,RELIANCE DIGITAL
,171600,POS,RELIANCE DIGITAL,RELIANCEDIGITAL RETAIL
,171600,POS,RELIANCE DIGITAL,RELIANCE DIGITAL RETAI
,171600,POS,SAI ELECTRONICS,SAI ELECTRONICS
,171600,POS,SAI ENTERPRISES,SAI ENTERPRISES
,171600,POS,SAMSUNG SMART,SAMSUNG SMART CAFE
,171600,POS,SAMSUNG SMART,SAMSUNG SMART
,171600,POS,SARGAM ELECTRONICS,SARGAM ELECTRONI
,171600,POS,SARGAM ELECTRONICS,SARGAM ELECTRONICS
,171600,POS,SATHYA AGENCIES,SATHYA AGENCIES
,171600,POS,SHREE GURU KIRPA,SHREE GURU KIRPA ELECT
,171600,POS,SHREE GURU KIRPA,SHREE GURU KIRPA
,171600,POS,SHRI CHAND COMPUTERS,SHRI CHAND COMPUTERS
,171600,POS,SHRI MANGLA ELECTRONICS,SHRI MANGLA ELECTRONIC
,171600,POS,SHRI MANGLA ELECTRONICS,SHRI MANGLA ELECTRONICS
,171600,POS,SHWETA COMPUTER,SHWETA COMPUTER BAZAR
,171600,POS,SHWETA COMPUTER,SHWETA COMPUTER
,171600,POS,SIMTEL MOBILE PLANET,SIMTEL MOBILE PLANET
,171600,POS,SNEH COMMUNICATION,SNEH COMMUNICATION
,171600,POS,SNEHANJALI ELECTRONICS,SNEHANJALI ELECTRONICS
,171600,POS,SONOVISION ENTERPRISES,SONOVISION ENTERPRISES
,171600,POS,SONY CENTER,SONY CENTER
,171600,POS,SONY MONY ELECTRONICS,SONY MONY ELECTRONICS
,171600,POS,SRI PALANIAPPA,SRI PALANIAPPA ELECTRO
,171600,POS,SRI PALANIAPPA,SRI PALANIAPPA
,171600,POS,SSDN TECHSOLUTIONS,SSDN TECHSOLUTIONS
,171600,POS,STAR MOBITEL LTD,STAR MOBITEL
,171600,POS,SUMARIA APPLIANCES PVT LTD,SUMARIA APPLIANCES
,171600,POS,SUNRISE COMPUTERS,SUNRISE COMPUTERS
,171600,POS,SUPER ELECTRONICS,SUPER ELECTRONICS
,171600,POS,TECHNO KART INDIA LTD,TECHNO KART
,171600,POS,TECHNO KART INDIA LTD,TECHNO KART INDIA
,171600,POS,TECHNO VISION SALES,TECHNO VISION SALES
,171600,POS,TOP TEN ELECTRONIC,TOP TEN ELECTRONIC SHO
,171600,POS,TOP TEN ELECTRONIC,TOP TEN ELECTRONIC
,171600,POS,TV HOME SHOPPING,TV HOME SHOPPING
,171600,POS,UNICORN INFOSOLUTION,UNICORN INFOSOLUTIONS
,171600,POS,UNICORN INFOSOLUTION,UNICORN INFOSOLUTION
,171600,POS,UNITY METRO PARK,UNITY METRO PARK
,171600,POS,VAISHNO ELECTRONICS,VAISHNO ELECTRONICS
,171600,POS,VENUS DATA PRODUCTS,VENUS DATA PRODUCTS
,171600,POS,VIJAY SALES,VIJAY SALES
,171600,POS,VIJAY STORE,VIJAY STORE
,171600,POS,XIAOMI,XIAOMI
,171600,POS,XTRAAA SALES,XTRAAA SALES
,171600,POS,ZEE ELECTRONICS,ZEE ELECTRONICS
,171600,POS,ZIMSON TIMES PVT LTD,ZIMSON TIMES
,171600,POS,,MOBILE STORES
,171600,POS,,LOT MOBILES
,171600,POS,,MOBILE HOUSE
,171600,POS,,MOBILE WORLD
,171600,POS,,MICROSOFTINRUSDBC
,171600,POS,CROMA,CROMA
,171600,POS,BHARATH ELECTRONICS,BHARATH ELECTRONICS
,171700,POS,VIAGOGOCOM,VIAGOGOCOM
,200200,POS,CHAAYOS,CHAAYOS
,200200,POS,TEA TRENDS AND ALLIED SERVICES,TEA TRENDS ALLIED
,200200,POS,WAGH BAKARI TEA,WAGH BAKARI TEA
,200200,POS,CHAAYOS,CHAAYOS
,171600,POS,YEBHI.COM,YEBHI.COM
,171600,POS,JBL,JBL
,171600,POS,BOSE,BOSE
,171600,POS,LG,LG
,171600,POS,SONY,SONY
,171600,POS,WHIRLPOOL,WHIRLPOOL
,171600,POS,VU,VU
,171600,POS,ONIDA,ONIDA
,171600,POS,VOLTAS,VOLTAS
,171600,POS,VIDEOTEX,VIDEOTEX
,171600,POS,WIPRO,WIPRO.
,171600,POS,AMKETTE,AMKETTE
,171600,POS,BEETEL,BEETEL
,171600,POS,BHARAT ELECTRONICS,BHARAT ELECTRONICS
,171600,POS,BPL,BPL
,171600,POS,CELKON,CELKON
,171600,POS,ELECTRONICS CORPORATION OF INDIA,ELECTRONICS CORPORATION OF INDIA
,171600,POS,HCL,HCL
,171600,POS,HAVELLS,HAVELLS
,171600,POS,IBALL,IBALL
,171600,POS,INTEX,INTEX
,171600,POS,KARBONN,KARBONN
,171600,POS,KENSTAR,KENSTAR
,171600,POS,LAVA,LAVA
,171600,POS,ALSO XOLO,ALSO XOLO
,171600,POS,MICROMAX,MICROMAX
,171600,POS,MOSER BAER,MOSER BAER
,171600,POS,NOTION INK,NOTION INK
,171600,POS,WIPRO,WIPRO
,171600,POS,F AND C VENTURES,F AND C VENTURES
,171600,POS,SAMSUNG SMARTPHONE,SAMSUNG SMARTPHONE CAF
,171600,POS,SAMSUNG SMARTPHONE,SAMSUNG SMARTPHONE
,171600,POS,XIAOMI,XIAOMI
,171700,POS,FURTADOS MUSIC,FURTADOS MUSIC
,171700,POS,GOOGLE MUSIC,GOOGLE MUSIC
,171700,POS,GOOGLE SMULE,GOOGLE SMULE
,171700,POS,ITUNES,ITUNES BILL
,171700,POS,ITUNES,ITUNES
,200200,POS,CHAI POINT,CHAI POINT
,200200,POS,KRISPY KREME COMPANY,KRISPY KREME
,171700,POS,SMULE,GOOGLE SMULE
,171700,POS,SMULE,SMULE
,200200,POS,KRISPY KREME COMPANY,KRISPY KREME KRISPY KREME
,200200,POS,KRISPY KREME COMPANY,KRISPY KREME COMPANY
,171800,POS,NEW CHHAYA DRYFRUIT STORE,NEW CHHAYA DRYFRUIT STORE
,171800,POS,JAI MALHAR VEGITABLE AND FRUITS,JAI MALHAR VEGITABLE AND FRUITS
,171800,POS,ALI FRUITS COMPANY,ALI FRUITS COMPANY
,171800,POS,AMMAN FRUITS,AMMAN FRUITS
,171800,POS,ARA MANDI FRUIT & VEG MART,ARA MANDI FRUIT VE
,171800,POS,ARA MANDI FRUIT & VEG MART,ARA MANDI FRUIT & VEG MART
,171800,POS,ARS COMPANY,ARS FRUIT MARKET
,171800,POS,ARS COMPANY,ARS COMPANY
,170100,POS,ACRES CLUB,ACRES CLUB
,170100,POS,AERO CLUB,AERO CLUB
,171800,POS,D FRUIT CENTER,D FRUIT CENTRE
,170100,POS,BELVEDERE GOLF,BELVEDERE GOLF COU
,171800,POS,EDEN FRESH VEGETABLES AND FRUITS,EDEN FRESH FRUITS
,171800,POS,EDEN FRESH VEGETABLES AND FRUITS,EDEN FRESH VEGETABLES AND FRUITS
,171800,POS,FRESH FRUITS,FRESH FRUITS
,171800,POS,KARNATAKA FRUITS,KARNATAKA FRUITS
,171800,POS,MANDI FRUITS VEGITABLE,MANDI FRUIT VEGETA
,171800,POS,MANDI FRUITS VEGITABLE,MANDI FRUITS VEGITABLE
,171800,POS,NEW FRUIT LAND,NEW FRUIT LAND
,171800,POS,OOTY VEGETABLES,OOTY VEGETABLES FR
,171800,POS,OOTY VEGETABLES,OOTY VEGETABLES
,171800,POS,PAZHAMUDHIR NILAYAM,PAZHAMUDIR NILAYAM
,171800,POS,PAZHAMUDHIR NILAYAM,PAZHAMUDHIR NILAYAM
,171800,POS,RAJPAL FRUITS,RAJPAL FRUITS VEGE
,171800,POS,RAJPAL FRUITS,RAJPAL FRUITS
,170100,POS,BELVEDERE GOLF,BELVEDERE GOLF
,170400,POS,BIERE CLUB,BIERE CLUB
,171800,POS,ROHIT DEPARTMENTAL,ROHIT DEPARTMENTAL
,171800,POS,CHILLYKART COM,CHILLYKART COM
,171800,POS,NEEDS EXPRESS,NEEDS EXPRESS
,171800,POS,L S DUKAAN,L S DUKAAN
,171800,POS,J P STORES,J P STORES
,171800,POS,ROHIT DEPARTMENTAL,ROHIT DEPARTMENTAL
,171800,POS,CHILLYKART,CHILLYKART
,171800,POS,NEEDS EXPRESS,NEEDS EXPRESS
,171800,POS,L S DUKAAN,L S DUKAAN
,171800,POS,NEW FROSTYS COLD STORA,NEW FROSTYS COLD STORA
,171800,POS,SHOP N SAVE,SHOP N SAVE
,171800,POS,DAINIK BAZAR,DAINIK BAZAR
,171800,POS,FRESH GREEN,FRESH GREEN
,171800,POS,ARORA PANEER,ARORA PANEER
,171800,POS,KENDRIYA BHANDAR,KENDRIYA BHANDAR
,171900,POS,MS MAMTHA STATIONARY,MS MAMTHA STATIONARY
,171900,POS,AGRWAL STATIONERY,AGRWAL STATIONERY
,171900,POS,ABHINAV STATIONERY,ABHINAV STATIONERY
,171900,POS,SANKAR STATIONARS,SANKAR STATIONARS
,171900,POS,ANUPAM STATIONERY,ANUPAM STATIONERY PLAZ
,171900,POS,ANUPAM STATIONERY,ANUPAM STATIONERY
,171900,POS,ANUPAM STATIONERY,ANUPAM STATIONERY SUPE
,171900,POS,ANUPAM STATIONERY,ANUPAM STATIONERY
,172000,POS,USHA PROVISION STORE,USHA PROVISION STORE
,172000,POS,KRUTHIKA KIRANAM GENERAL STORE,KRUTHIKA KIRANAM GENERAL STORE
,172000,POS,BALAJI GERNAL,BALAJI GERNAL
,172000,POS,REAL BIG STORE,REAL BIG STORE
,172000,POS,OFFER BAZAR,OFFER BAZAR
,172000,POS,G GARG STORE,G GARG STORE
,172000,POS,BALAJI GENERAL STORE,BALAJI GENERAL STORE
,172000,POS,MAFOOZ GENERAL STORE,MAFOOZ GENERAL STORE
,172000,POS,DEEPAK GENERAL STORE,DEEPAK GENERAL STORE
,172000,POS,KAMAL KIRANA AND GENERAL STORES,KAMAL KIRANA AND GENERAL STORES
,172000,POS,CHODARI SUPAR MARKET,CHODARI SUPAR MARKET
,172000,POS,BALAJI RICE KIRANA AND GENERAL STORE,BALAJI RICE KIRANA AND GENERAL STORE
,172000,POS,LAKSHMI DURGA MINISUPER MARKET,LAKSHMI DURGA MINISUPER MARKET
,172000,POS,SHREE VINAYAK KIRANA AND GENERAL STORE,SHREE VINAYAK KIRANA AND GENERAL STORE
,172000,POS,DURGA GENERAL STORE,DURGA GENERAL STORE
,172000,POS,JAI MATA DI GENERAL STORE,JAI MATA DI GENERAL STORE
,172000,POS,WELCOME GENERAL STORES,WELCOME GENERAL STORES
,172000,POS,MANOJ MEDICAL AND GENERAL STORES,MANOJ MEDICAL AND GENERAL STORES
,172000,POS,GOLU GENERAL STORE,GOLU GENERAL STORE
,172000,POS,POOJA GENERAL STORE,POOJA GENERAL STORE
,172000,POS,KHATANA GENERAL STORE,KHATANA GENERAL STORE
,172000,POS,RAKESH GENERAL STORE,RAKESH GENERAL STORE
,172000,POS,GAYATRI GENERAL STORE,GAYATRI GENERAL STORE
,172000,POS,SHARMA GENERAL STORE,SHARMA GENERAL STORE
,172000,POS,SUDHIR KIRANA AND GENERAL STORE,SUDHIR KIRANA AND GENERAL STORE
,172000,POS,GUPTA GENERAL STORE,GUPTA GENERAL STORE
,172000,POS,DIVYANSH GENERAL STORE,DIVYANSH GENERAL STORE
,172000,POS,GIRDARI LAL GENERAL STORE,GIRDARI LAL GENERAL STORE
,172000,POS,BHARAT GENERAL STORE,BHARAT GENERAL STORE
,172000,POS,NEEL KAMAL KIRANA GENERAL STORE,NEEL KAMAL KIRANA GENERAL STORE
,172000,POS,UMESH GENERAL STORE,UMESH GENERAL STORE
,172000,POS,SRI KARTHIKEY GENERAL STORE,SRI KARTHIKEY GENERAL STORE
,172000,POS,RAJ GENERAL STORE,RAJ GENERAL STORE
,172000,POS,MOIZ KIRANA AND GENERAL STORE,MOIZ KIRANA AND GENERAL STORE
,172000,POS,HARSHIT KIRANA AND GENERAL STORES,HARSHIT KIRANA AND GENERAL STORES
,172000,POS,ROSHAN GENERAL STORE,ROSHAN GENERAL STORE
,172000,POS,VENKATESWARA KIRANA GENERAL STORE,VENKATESWARA KIRANA GENERAL STORE
,172000,POS,YADAV GENERAL STORE,YADAV GENERAL STORE
,172000,POS,GENERAL STORE,GENERAL STORE
,172000,POS,SRI SHIVA SAI KIRANA GENERAL STORES,SRI SHIVA SAI KIRANA GENERAL STORES
,172000,POS,KAUSHIK GENERAL STORE,KAUSHIK GENERAL STORE
,172000,POS,MOHIT GENERAL STORE,MOHIT GENERAL STORE
,172000,POS,SRI SHYAM KIRANA AND GENERAL STORE,SRI SHYAM KIRANA AND GENERAL STORE
,172000,POS,S V KIRANA AND GENERAL STORE,S V KIRANA AND GENERAL STORE
,172000,POS,SINGH GENERAL STORE,SINGH GENERAL STORE
,172000,POS,MAA BHAVANI KIRANA AND GENERAL STORES,MAA BHAVANI KIRANA AND GENERAL STORES
,172000,POS,CHOUHAN GENERAL STORE,CHOUHAN GENERAL STORE
,172000,POS,JAGADAMBA KIRANA AND GENERAL STORE,JAGADAMBA KIRANA AND GENERAL STORE
,172000,POS,SRI SATYA NARAYANA KIRANA GENERAL STORE,SRI SATYA NARAYANA KIRANA GENERAL STORE
,172000,POS,KOMAL GENERAL STORE,KOMAL GENERAL STORE
,172000,POS,ARCHANA KIRANA AND GENERAL STORE,ARCHANA KIRANA AND GENERAL STORE
,172000,POS,RATHOD MEDICAL AND GENERAL STORES,RATHOD MEDICAL AND GENERAL STORES
,172000,POS,SRI VASAVI KIRANA GENERAL STORES,SRI VASAVI KIRANA GENERAL STORES
,172000,POS,UDAY GENERAL STORE,UDAY GENERAL STORE
,172000,POS,BHATI GENERAL STORE,BHATI GENERAL STORE
,172000,POS,VISHNU GENERAL STORE,VISHNU GENERAL STORE
,172000,POS,SRI DURGA SHIVA SAI KIRANA GENERAL STORE,SRI DURGA SHIVA SAI KIRANA GENERAL STORE
,172000,POS,AKSHAT KIRANA GENERAL STORE,AKSHAT KIRANA GENERAL STORE
,172000,POS,MATAJI KIRANA GENERAL STORE,MATAJI KIRANA GENERAL STORE
,172000,POS,JAYANT GENERAL STORES,JAYANT GENERAL STORES
,172000,POS,JYOTI GENERAL STORE,JYOTI GENERAL STORE
,172000,POS,SK GENERAL STORE,SK GENERAL STORE
,172000,POS,MAHADEV KIRANA AND GENERAL STORE,MAHADEV KIRANA AND GENERAL STORE
,172000,POS,MONU GENERAL STORE,MONU GENERAL STORE
,172000,POS,SONU GENERAL STORE,SONU GENERAL STORE
,172000,POS,SRI GANESH KIRANAGENERAL STORES,SRI GANESH KIRANAGENERAL STORES
,172000,POS,SRI SAI KIRANA AND GENERAL STORES,SRI SAI KIRANA AND GENERAL STORES
,172000,POS,VINAY GENERAL STORE,VINAY GENERAL STORE
,172000,POS,AKASH KIRANA GENERAL STORE,AKASH KIRANA GENERAL STORE
,172000,POS,SAINI GENERAL STORE,SAINI GENERAL STORE
,172000,POS,RAJESH GENERAL STORE,RAJESH GENERAL STORE
,172000,POS,SAKSHAM GENERAL STORE,SAKSHAM GENERAL STORE
,172000,POS,SAI VINAYAKA MEDICAL AND GENERAL STORES,SAI VINAYAKA MEDICAL AND GENERAL STORES
,172000,POS,SRISHTI GENERAL STORE,SRISHTI GENERAL STORE
,172000,POS,ROHIT GENERAL STORE,ROHIT GENERAL STORE
,172000,POS,ASHIRBAD GENERAL STORE,ASHIRBAD GENERAL STORE
,172000,POS,SRI BHAVANI KIRANA GENERAL STORES,SRI BHAVANI KIRANA GENERAL STORES
,172000,POS,SRI SAI BABA KIRANA GENERAL STORE,SRI SAI BABA KIRANA GENERAL STORE
,172000,POS,BHAVYA GENERAL STORE AND BAKERY,BHAVYA GENERAL STORE AND BAKERY
,172000,POS,SHREE BALAG GENERAL STORE,SHREE BALAG GENERAL STORE
,172000,POS,7 DAYS SUPERMARKET,DAYS SUPER MARKET
,172000,POS,7 DAYS SUPERMARKET,7 DAYS SUPERMARKET
,170400,POS,CALCUTTA CLUB LTD,CALCUTTA CLUB
,170400,POS,CANVAS LAUGH CLUB,CANVAS LAUGH CLUB
,172000,POS,AAP KA BAZAAR,AAP KA BAZAR
,172000,POS,AAPNO BAZAAR,AAPNO BAZAR
,170000,POS,CITY CLUB,CITY CLUB PH
,170000,POS,CITY CLUB,CITY CLUB
,172000,POS,ADITYA BIRLA RETAIL LIMITED,ADITYA BIRLA RETAIL
,172000,POS,AGGARWAL DEPARTMENTAL STORE,AGGARWAL DEPARTMENTAL
,172000,POS,AGGARWAL PROVISIONAL,AGGARWAL PROVISIONAL
,172000,POS,AGGARWAL SUPERMART,AGGARWAL SUPERMART
,172000,POS,AHMED BAZAAR,AHMED BAZAAR
,172000,POS,AHMED MART,AHMED MART
,172000,POS,AHMED SUPER MARKET,AHMED SUPER MART
,330000,POS,CLUB CUBANA,CLUB CUBANA CCS
,330000,POS,CLUB CUBANA,CLUB CUBANA
,170400,POS,GYMKHANA CLUB,GYMKHANA CLUB
,172000,POS,AISHWARYA HYPER,AISHWARYA HYPER MARKET
,172000,POS,AISHWARYA HYPER,AISHWARYA HYPER
,172000,POS,AISHWARYA SUPER,AISHWARYA SUPER MARKET
,172000,POS,AISHWARYA SUPER,AISHWARYA SUPER
,172000,POS,AKSHARA KIRANA,AKSHARA KIRANA GENERAL
,172000,POS,AKSHARA KIRANA,AKSHARA KIRANA
,172000,POS,AKSHARA KIRANA,AKSHARA KIRANA GEN
,172000,POS,ALICE FAMILY MART,ALICE FAMILY MART
,172000,POS,ALL SEASON HYPER MARKET,ALL SEASON HYPER MARKE
,172000,POS,ALL SEASON HYPER MARKET,ALL SEASON HYPER MARKET
,172000,POS,ALL SEASON HYPER MARKET,ALL SEASON HYPER MART
,172000,POS,ALL SEASON HYPER MARKET,ALL SEASON SUPER MARKE
,172000,POS,ALL SEASON HYPER MARKET,ALL SEASON SUPER
,172000,POS,ALV FRESH SUPER,ALV FRESH SUPER MARKET
,172000,POS,ALV FRESH SUPER,ALV FRESH SUPER
,172000,POS,AM MARKETPLACES PRIVATE LIMITED,AM MARKETPLACES
,172000,POS,AMBER SALES,AMBER SALES
,172000,POS,AMBIKA SUPER MARKET,AMBIKA SUPER MARKET
,172000,POS,AMEX SUPER MARKET,AMEX SUPER MARKET
,172000,POS,AMIT DEPARTMENTAL,AMIT DEPARTMENTAL STOR
,172000,POS,AMIT DEPARTMENTAL,AMIT DEPARTMENTAL
,172000,POS,AMIT KUMAR GENERAL,AMIT KUMAR GENERAL STO
,172000,POS,AMIT KUMAR GENERAL,AMIT KUMAR GENERAL
,172000,POS,AMPLE MART,AMPLE MART
,172000,POS,ANAND SUPER MARKET,ANAND SUPER
,172000,POS,ANAND SUPER MARKET,ANAND SUPER MARKET
,172000,POS,ANISH ENTERPRISES,ANISH ENTERPRISES SIDD
,172000,POS,ANISH ENTERPRISES,ANISH ENTERPRISES
,172000,POS,ANJALI GENERAL STORE,ANJALI GENERAL STORE
,172000,POS,ANJANEYA KIRANA,ANJANEYA KIRANA GENERA
,172000,POS,ANJANEYA KIRANA,ANJANEYA KIRANA
,172000,POS,ANJANEYA KIRANA,ANJANEYA KIRANA GE
,172000,POS,ANNACHI ENTERPRISES,ANNACI ENTERPRISES
,172000,POS,ANNACHI ENTERPRISES,ANNACHI ENTERPRISES
,172000,POS,ANURAAG SUPER MARKET,ANURAAG SUPER ANURAAG SUPER
,172000,POS,ANURAAG SUPER MARKET,ANURAAG SUPER MARKET
,172000,POS,ANURAAG SUPER MARKET,ANURAAG SUPER
,172000,POS,APNA BAZAAR,APNA BAZAR
,172000,POS,APNA BAZAAR,APNA BAZAAR
,172000,POS,APNA BAZAAR,APNA BAZAR OP SOCCI
,172000,POS,APNA BAZAAR,APNA BAZAR SOCCI
,172000,POS,APNA STORE,APNA STORE
,170400,POS,PALMS TOWN,PALMS TOWN COUNT
,170400,POS,PALMS TOWN,PALMS TOWN
,172000,POS,ARUSH RETAIL,ARUSH RETAIL
,170400,POS,TOLLYGUNGE CLUB,TOLLYGUNGE CLUB
,180000,POS,CLUB ONE,CLUB ONE
,172000,POS,ASHIRWAD SUPER MARKET,ASHIRWAD SUPER MARKET
,172000,POS,ASHOKA TRADING WORKS,ASHOKA TRADING
,200100,POS,GREAT HOLIDAY CLUB,GREAT HOLIDAY CLUB
,172000,POS,ASMITA SUPERMARKETS PVT LTD,ASMITA SUPERMARKETS
,172000,POS,ATLAS RFID STORE,ATLAS RFID STORE
,172000,POS,AVENUE SUPERMARTS LIMITED,AVENUE SUPERMARTS AVENUE SUPERMAR
,172000,POS,AVENUE SUPERMARTS LIMITED,AVENUE SUPERMAR
,172000,POS,AVENUE SUPERMARTS LIMITED,AVENUE SUPERMARTS SUPERMAR
,172000,POS,DMART KOLSHET,DMART KOLSHET
,172000,POS,AVENUE SUPERMARTS LIMITED,AVENUE SUPERMARTS
,172000,POS,DMART KALYAN,DMART KALYAN
,172000,POS,AVENUES INDIA,AVENUES INDIA
,172000,POS,AVR SUPER MART,AVR SUPER MART NOIDA
,172000,POS,AVR SUPER MART,AVR SUPER
,172000,POS,AVR SUPER MART,AVR SUPER MART
,172000,POS,AVR SUPER MART,AVR SUPER MART NOIDA
,172000,POS,BAAZAR RETAIL LTD,BAAZAR RETAIL
,172000,POS,BABA PROVISION,BABA PROVISION
,172000,POS,BACHAT BAZAAR,BACHAT BAZAAR
,172000,POS,BACHAT BAZAAR,BACHAT BAZAR BACHAT BAZAR
,172000,POS,BACHAT BAZAAR,BACHAT BAZAR
,172000,POS,BALAJI BIG BAZAR,BALAJI BIG BAZAR
,172000,POS,BALAJI DEPARTMENTAL STORES,BALAJI DEPARTMENTAL
,172000,POS,BALAJI DEPARTMENTAL STORES,BALAJI DEPARTMENTAL STORES
,172000,POS,BALAJI GRAND BAZAR,BALAJI GRAND BAZAR
,172000,POS,BALAJI SUPER MARKET,BALAJI SUPER MARKET
,172000,POS,BANDHU SUPER MARKET,BANDHU SUPER MART
,172000,POS,BANDHU SUPER MARKET,BANDHU SUPER MARKET
,172000,POS,BANGALORE RICE,BANGALORE RICE TRADERS
,172000,POS,BANGALORE RICE,BANGALORE RICE
,172000,POS,BANSAL SUPER MARKET,BANSAL SUPER MARKET
,172000,POS,BEAUTIFUL COSMO PRODUCTS PVT LTD,BEAUTIFUL COSMO PRODUC
,172000,POS,BEAUTIFUL COSMO PRODUCTS PVT LTD,BEAUTIFUL COSMO PRODUCTS
,172000,POS,BENISON SUPER,BENISON SUPER MARKET
,172000,POS,BENISON SUPER,BENISON SUPER
,171100,POS,APPEAL KIDS DREAM,APPEAL KIDS DREAM INTE
,171100,POS,LIFESTYLE INTERNATIONAL,LIFE STYLE INTL
,172000,POS,BEST PRICE STORE,BEST PRICE
,172000,POS,BEST PRICE STORE,BEST PRICE STORE
,172000,POS,BHAGWATI DEPARTMENTAL STORE,BHAGWATI DEPARTMENTAL
,172000,POS,BHAGWATI DEPARTMENTAL STORE,BHAGWATI DEPARTMENTAL STORE
,172000,POS,BHARATHAM STORE,BHARATHAM STORES
,172000,POS,BHARATHAM STORE,BHARATHAM STORE
,171100,POS,LIFESTYLE INTERNATIONAL,LIFESTYLE
,171100,POS,SPLASH RETAIL COMPANY,SPLASH
